Order ID,Order Date,Ship Date,Ship Mode,Customer ID,Customer Name,Segment,Country,City,State,Postal Code,Region,Product ID,Category,Sub-Category,Product Name,Sales,Quantity,Discount,Profit
US-2024-100131,2024-04-01,2024-04-08,Standard Class,CU-10131,Customer 131,Consumer,United States,Houston,Michigan,39794,Central,PR-PAP-1131,Office Supplies,Paper,Paper Model 31,171.37,2,0.0,31.96
US-2023-100132,2023-08-09,2023-08-13,Standard Class,CU-10132,Customer 132,Consumer,United States,Seattle,Pennsylvania,67009,East,PR-FUR-1132,Furniture,Furnishings,Furnishings Model 32,319.31,8,0.2,41.72
US-2024-100133,2024-08-20,2024-08-25,Standard Class,CU-10133,Customer 133,Consumer,United States,Columbus,New York,73037,Central,PR-FUR-1133,Furniture,Furnishings,Furnishings Model 33,450.32,6,0.2,96.16
US-2023-100134,2024-11-23,2024-11-25,Standard Class,CU-10134,Customer 134,Corporate,United States,Chicago,Washington,51424,East,PR-APP-1134,Office Supplies,Appliances,Appliances Model 34,181.12,5,0.2,25.45
US-2024-100135,2024-08-16,2024-08-19,Standard Class,CU-10135,Customer 135,Home Office,United States,Detroit,Washington,40620,Central,PR-FUR-1135,Furniture,Furnishings,Furnishings Model 35,59.95,4,0.2,-7.77
US-2023-100136,2023-08-20,2023-08-25,First Class,CU-10136,Customer 136,Home Office,United States,Columbus,New York,38602,East,PR-PAP-1136,Office Supplies,Paper,Paper Model 36,94.35,1,0.2,-25.77
US-2024-100137,2023-04-11,2023-04-16,First Class,CU-10137,Customer 137,Consumer,United States,Miami,Michigan,73530,Central,PR-LAB-1137,Office Supplies,Labels,Labels Model 37,340.19,5,0.15,19.92
US-2023-100138,2024-01-26,2024-01-29,Standard Class,CU-10138,Customer 138,Consumer,United States,Houston,Georgia,39956,South,PR-ART-1138,Office Supplies,Art,Art Model 38,8.55,4,0.0,2.07
US-2024-100139,2023-11-25,2023-11-27,Standard Class,CU-10139,Customer 139,Consumer,United States,New York City,Texas,87360,South,PR-APP-1139,Office Supplies,Appliances,Appliances Model 39,191.82,1,0.0,45.74
US-2023-100140,2024-01-09,2024-01-14,Standard Class,CU-10140,Customer 140,Home Office,United States,Chicago,New York,67866,East,PR-BIN-1140,Office Supplies,Binders,Binders Model 40,324.3,4,0.0,125.17
US-2024-100141,2024-12-25,2024-12-29,Standard Class,CU-10141,Customer 141,Consumer,United States,Houston,California,71332,South,PR-BOO-1141,Furniture,Bookcases,Bookcases Model 41,159.94,9,0.0,-17.33
US-2023-100142,2024-10-24,2024-10-28,First Class,CU-10142,Customer 142,Consumer,United States,Philadelphia,Pennsylvania,96250,Central,PR-APP-1142,Office Supplies,Appliances,Appliances Model 42,620.28,8,0.15,56.12
US-2024-100143,2024-02-11,2024-02-15,Second Class,CU-10143,Customer 143,Consumer,United States,Philadelphia,Illinois,77260,West,PR-BIN-1143,Office Supplies,Binders,Binders Model 43,272.32,4,0.2,-41.0
US-2023-100144,2024-10-17,2024-10-18,Standard Class,CU-10144,Customer 144,Consumer,United States,Chicago,Texas,92368,Central,PR-ART-1144,Office Supplies,Art,Art Model 44,188.56,5,0.0,4.35
US-2024-100145,2023-03-07,2023-03-08,First Class,CU-10145,Customer 145,Corporate,United States,Detroit,Washington,94899,South,PR-ART-1145,Office Supplies,Art,Art Model 45,78.76,5,0.15,10.33
US-2023-100146,2024-11-28,2024-12-02,Standard Class,CU-10146,Customer 146,Corporate,United States,Seattle,Washington,28313,East,PR-CHA-1146,Furniture,Chairs,Chairs Model 46,40.82,7,0.1,2.1
US-2024-100147,2023-07-07,2023-07-08,Standard Class,CU-10147,Customer 147,Consumer,United States,Seattle,California,37766,East,PR-ACC-1147,Technology,Accessories,Accessories Model 47,60.76,5,0.0,-11.13
US-2023-100148,2023-06-08,2023-06-12,Second Class,CU-10148,Customer 148,Consumer,United States,Houston,California,78926,East,PR-PHO-1148,Technology,Phones,Phones Model 48,280.57,8,0.15,73.93
US-2024-100149,2023-12-16,2023-12-23,Standard Class,CU-10149,Customer 149,Corporate,United States,Los Angeles,Ohio,86256,South,PR-CHA-1149,Furniture,Chairs,Chairs Model 49,68.5,4,0.1,0.56
US-2023-100150,2023-05-17,2023-05-19,Standard Class,CU-10150,Customer 150,Corporate,United States,Chicago,Michigan,18329,West,PR-FUR-1150,Furniture,Furnishings,Furnishings Model 0,66.33,6,0.5,14.8
US-2024-100151,2024-03-01,2024-03-04,Standard Class,CU-10151,Customer 151,Home Office,United States,Atlanta,Texas,72812,Central,PR-PAP-1151,Office Supplies,Paper,Paper Model 1,538.9,1,0.3,133.54
US-2023-100152,2023-11-09,2023-11-13,Standard Class,CU-10152,Customer 152,Home Office,United States,Philadelphia,Michigan,23493,West,PR-BIN-1152,Office Supplies,Binders,Binders Model 2,313.76,7,0.1,1.82
US-2024-100153,2024-02-18,2024-02-24,Standard Class,CU-10153,Customer 153,Home Office,United States,Columbus,Texas,44742,South,PR-BIN-1153,Office Supplies,Binders,Binders Model 3,427.36,5,0.0,-111.14
US-2023-100154,2023-09-07,2023-09-10,Standard Class,CU-10154,Customer 154,Corporate,United States,Detroit,Illinois,57299,East,PR-COP-1154,Technology,Copiers,Copiers Model 4,443.18,4,0.0,-113.52
US-2024-100155,2024-03-01,2024-03-03,Standard Class,CU-10155,Customer 155,Consumer,United States,Miami,Michigan,30644,Central,PR-ART-1155,Office Supplies,Art,Art Model 5,134.06,4,0.0,42.56
US-2023-100156,2024-09-20,2024-09-24,Second Class,CU-10156,Customer 156,Consumer,United States,Atlanta,Michigan,43365,West,PR-MAC-1156,Technology,Machines,Machines Model 6,47.0,9,0.0,-13.38
US-2024-100157,2024-09-01,2024-09-07,Standard Class,CU-10157,Customer 157,Home Office,United States,Philadelphia,New York,79184,South,PR-LAB-1157,Office Supplies,Labels,Labels Model 7,713.19,9,0.2,60.04
US-2023-100158,2024-09-02,2024-09-05,Second Class,CU-10158,Customer 158,Consumer,United States,Los Angeles,Ohio,28708,East,PR-PAP-1158,Office Supplies,Paper,Paper Model 8,478.78,8,0.0,-24.33
US-2024-100159,2024-01-16,2024-01-17,Second Class,CU-10159,Customer 159,Corporate,United States,Miami,Georgia,49961,South,PR-TAB-1159,Furniture,Tables,Tables Model 9,135.2,5,0.15,-25.26
US-2023-100160,2023-06-27,2023-06-30,Standard Class,CU-10160,Customer 160,Consumer,United States,Houston,Illinois,12551,West,PR-STO-1160,Office Supplies,Storage,Storage Model 10,86.42,7,0.15,23.81
US-2024-100161,2023-08-26,2023-08-28,Standard Class,CU-10161,Customer 161,Corporate,United States,Atlanta,Washington,95445,South,PR-FUR-1161,Furniture,Furnishings,Furnishings Model 11,37.56,8,0.2,-0.86
US-2023-100162,2024-06-27,2024-06-28,First Class,CU-10162,Customer 162,Consumer,United States,Columbus,California,35150,West,PR-ART-1162,Office Supplies,Art,Art Model 12,105.6,5,0.1,13.8
US-2024-100163,2023-05-11,2023-05-12,Second Class,CU-10163,Customer 163,Consumer,United States,Seattle,Michigan,34217,West,PR-PAP-1163,Office Supplies,Paper,Paper Model 13,108.56,7,0.0,19.63
US-2023-100164,2024-04-01,2024-04-06,Standard Class,CU-10164,Customer 164,Home Office,United States,Miami,New York,56037,Central,PR-BOO-1164,Furniture,Bookcases,Bookcases Model 14,189.37,9,0.1,52.1
US-2024-100165,2023-02-10,2023-02-13,Standard Class,CU-10165,Customer 165,Corporate,United States,New York City,Georgia,43866,East,PR-COP-1165,Technology,Copiers,Copiers Model 15,401.2,1,0.0,-80.49
US-2023-100166,2023-06-05,2023-06-12,First Class,CU-10166,Customer 166,Consumer,United States,Columbus,Pennsylvania,48547,West,PR-APP-1166,Office Supplies,Appliances,Appliances Model 16,171.61,2,0.0,30.96
US-2024-100167,2023-10-29,2023-11-02,First Class,CU-10167,Customer 167,Consumer,United States,Seattle,California,63798,South,PR-ART-1167,Office Supplies,Art,Art Model 17,184.78,5,0.0,-16.12
US-2023-100168,2024-10-20,2024-10-26,First Class,CU-10168,Customer 168,Corporate,United States,Seattle,California,18472,West,PR-COP-1168,Technology,Copiers,Copiers Model 18,122.34,4,0.0,-25.67
US-2024-100169,2023-10-11,2023-10-15,Same Day,CU-10169,Customer 169,Consumer,United States,Columbus,Michigan,21002,East,PR-APP-1169,Office Supplies,Appliances,Appliances Model 19,58.65,3,0.2,11.12
US-2023-100170,2024-01-11,2024-01-15,Second Class,CU-10170,Customer 170,Consumer,United States,Detroit,Illinois,21240,South,PR-LAB-1170,Office Supplies,Labels,Labels Model 20,122.23,1,0.0,-35.61
US-2024-100171,2024-09-23,2024-09-30,Standard Class,CU-10171,Customer 171,Home Office,United States,Columbus,California,61631,West,PR-APP-1171,Office Supplies,Appliances,Appliances Model 21,132.84,9,0.0,-8.2
US-2023-100172,2023-07-20,2023-07-25,Same Day,CU-10172,Customer 172,Home Office,United States,Detroit,Washington,19168,Central,PR-TAB-1172,Furniture,Tables,Tables Model 22,88.75,3,0.1,19.2
US-2024-100173,2024-10-20,2024-10-22,Standard Class,CU-10173,Customer 173,Corporate,United States,Seattle,Pennsylvania,24567,West,PR-FUR-1173,Furniture,Furnishings,Furnishings Model 23,171.37,6,0.1,41.42
US-2023-100174,2023-06-11,2023-06-14,Second Class,CU-10174,Customer 174,Corporate,United States,Columbus,Michigan,52752,South,PR-MAC-1174,Technology,Machines,Machines Model 24,82.32,3,0.15,30.08
US-2024-100175,2024-01-15,2024-01-17,First Class,CU-10175,Customer 175,Consumer,United States,Los Angeles,Michigan,85868,East,PR-APP-1175,Office Supplies,Appliances,Appliances Model 25,222.06,6,0.0,-44.85
US-2023-100176,2024-07-08,2024-07-12,Standard Class,CU-10176,Customer 176,Consumer,United States,Los Angeles,Georgia,26724,South,PR-ART-1176,Office Supplies,Art,Art Model 26,737.16,1,0.0,-108.11
US-2024-100177,2024-07-24,2024-07-31,Standard Class,CU-10177,Customer 177,Home Office,United States,Columbus,Michigan,32054,East,PR-APP-1177,Office Supplies,Appliances,Appliances Model 27,91.39,5,0.0,24.93
US-2023-100178,2023-09-25,2023-09-30,Same Day,CU-10178,Customer 178,Consumer,United States,Los Angeles,Georgia,65398,East,PR-ART-1178,Office Supplies,Art,Art Model 28,90.92,8,0.3,18.17
US-2024-100179,2024-10-19,2024-10-21,First Class,CU-10179,Customer 179,Consumer,United States,Seattle,California,34995,South,PR-PHO-1179,Technology,Phones,Phones Model 29,37.67,7,0.0,11.68
US-2023-100180,2023-09-23,2023-09-29,Standard Class,CU-10180,Customer 180,Corporate,United States,New York City,Texas,86917,Central,PR-ART-1180,Office Supplies,Art,Art Model 30,241.88,9,0.15,77.8
US-2024-100181,2023-09-15,2023-09-16,Standard Class,CU-10181,Customer 181,Corporate,United States,Detroit,Texas,12282,South,PR-TAB-1181,Furniture,Tables,Tables Model 31,145.87,6,0.2,57.46
US-2023-100182,2023-04-17,2023-04-19,Standard Class,CU-10182,Customer 182,Consumer,United States,Seattle,Texas,46268,Central,PR-PAP-1182,Office Supplies,Paper,Paper Model 32,20.1,9,0.0,-0.58
US-2024-100183,2023-02-10,2023-02-17,Second Class,CU-10183,Customer 183,Consumer,United States,Columbus,Florida,25434,East,PR-PAP-1183,Office Supplies,Paper,Paper Model 33,280.27,3,0.1,29.56
US-2023-100184,2023-07-12,2023-07-19,Second Class,CU-10184,Customer 184,Corporate,United States,Seattle,Texas,50379,Central,PR-STO-1184,Office Supplies,Storage,Storage Model 34,68.97,5,0.15,-18.53
US-2024-100185,2024-11-18,2024-11-22,Standard Class,CU-10185,Customer 185,Corporate,United States,Miami,Pennsylvania,27438,Central,PR-ART-1185,Office Supplies,Art,Art Model 35,440.55,1,0.15,54.65
US-2023-100186,2024-07-16,2024-07-18,Standard Class,CU-10186,Customer 186,Consumer,United States,Philadelphia,Illinois,63161,East,PR-PAP-1186,Office Supplies,Paper,Paper Model 36,247.61,6,0.3,-2.5
US-2024-100187,2023-03-18,2023-03-21,Same Day,CU-10187,Customer 187,Consumer,United States,Seattle,California,69500,West,PR-PHO-1187,Technology,Phones,Phones Model 37,167.5,4,0.5,13.7
US-2023-100188,2024-02-20,2024-02-25,Same Day,CU-10188,Customer 188,Consumer,United States,Houston,Georgia,10340,South,PR-MAC-1188,Technology,Machines,Machines Model 38,50.71,7,0.1,-4.48
US-2024-100189,2023-05-19,2023-05-23,Same Day,CU-10189,Customer 189,Corporate,United States,Houston,California,95090,West,PR-BIN-1189,Office Supplies,Binders,Binders Model 39,183.1,8,0.5,-35.64
US-2023-100190,2023-03-05,2023-03-08,Standard Class,CU-10190,Customer 190,Corporate,United States,Chicago,New York,34842,East,PR-COP-1190,Technology,Copiers,Copiers Model 40,115.27,1,0.15,38.6
US-2024-100191,2024-06-07,2024-06-13,Standard Class,CU-10191,Customer 191,Corporate,United States,Los Angeles,Texas,70011,East,PR-BIN-1191,Office Supplies,Binders,Binders Model 41,50.26,1,0.15,1.34
US-2023-100192,2024-12-31,2025-01-02,Standard Class,CU-10192,Customer 192,Consumer,United States,Houston,Washington,51862,Central,PR-APP-1192,Office Supplies,Appliances,Appliances Model 42,804.89,9,0.0,167.42
US-2024-100193,2024-07-28,2024-08-03,Standard Class,CU-10193,Customer 193,Home Office,United States,Houston,Illinois,35518,Central,PR-COP-1193,Technology,Copiers,Copiers Model 43,323.22,1,0.0,-42.58
US-2023-100194,2024-10-25,2024-10-28,First Class,CU-10194,Customer 194,Consumer,United States,Miami,Michigan,66622,South,PR-STO-1194,Office Supplies,Storage,Storage Model 44,177.07,5,0.0,46.59
US-2024-100195,2023-01-01,2023-01-08,Same Day,CU-10195,Customer 195,Consumer,United States,Chicago,Florida,88471,South,PR-MAC-1195,Technology,Machines,Machines Model 45,348.49,3,0.15,98.94
US-2023-100196,2023-12-21,2023-12-24,First Class,CU-10196,Customer 196,Corporate,United States,New York City,Texas,84085,Central,PR-LAB-1196,Office Supplies,Labels,Labels Model 46,139.56,4,0.1,-35.42
US-2024-100197,2023-04-21,2023-04-28,First Class,CU-10197,Customer 197,Consumer,United States,New York City,Ohio,78487,Central,PR-LAB-1197,Office Supplies,Labels,Labels Model 47,77.5,2,0.0,-1.39
US-2023-100198,2023-11-09,2023-11-10,First Class,CU-10198,Customer 198,Consumer,United States,Philadelphia,California,26566,Central,PR-APP-1198,Office Supplies,Appliances,Appliances Model 48,36.39,5,0.0,-5.45
US-2024-100199,2023-02-22,2023-03-01,Standard Class,CU-10199,Customer 199,Corporate,United States,Philadelphia,Washington,66378,East,PR-APP-1199,Office Supplies,Appliances,Appliances Model 49,150.14,2,0.0,29.99
US-2023-100200,2023-06-03,2023-06-05,Standard Class,CU-10200,Customer 200,Consumer,United States,Philadelphia,Pennsylvania,32736,South,PR-STO-1200,Office Supplies,Storage,Storage Model 0,213.8,1,0.0,-64.12
US-2024-100201,2024-11-04,2024-11-08,Standard Class,CU-10201,Customer 201,Consumer,United States,Seattle,Washington,26209,South,PR-CHA-1201,Furniture,Chairs,Chairs Model 1,71.83,9,0.0,-7.95
US-2023-100202,2023-01-23,2023-01-28,First Class,CU-10202,Customer 202,Consumer,United States,Chicago,Illinois,68272,Central,PR-PHO-1202,Technology,Phones,Phones Model 2,158.35,9,0.15,-47.02
US-2024-100203,2023-04-11,2023-04-17,Second Class,CU-10203,Customer 203,Home Office,United States,Columbus,Michigan,76914,West,PR-ART-1203,Office Supplies,Art,Art Model 3,575.73,4,0.2,86.88
US-2023-100204,2023-04-10,2023-04-15,Standard Class,CU-10204,Customer 204,Consumer,United States,Columbus,New York,95896,South,PR-STO-1204,Office Supplies,Storage,Storage Model 4,382.38,9,0.15,11.7
US-2024-100205,2023-03-06,2023-03-10,Second Class,CU-10205,Customer 205,Consumer,United States,Chicago,Texas,83016,South,PR-TAB-1205,Furniture,Tables,Tables Model 5,128.66,5,0.15,3.56
US-2023-100206,2023-05-18,2023-05-21,Standard Class,CU-10206,Customer 206,Consumer,United States,Detroit,Texas,61813,East,PR-MAC-1206,Technology,Machines,Machines Model 6,62.35,2,0.0,-13.28
US-2024-100207,2024-11-17,2024-11-18,Standard Class,CU-10207,Customer 207,Consumer,United States,Miami,Georgia,65243,South,PR-APP-1207,Office Supplies,Appliances,Appliances Model 7,290.6,6,0.2,5.36
US-2023-100208,2024-06-02,2024-06-06,Second Class,CU-10208,Customer 208,Home Office,United States,Detroit,Illinois,30963,East,PR-BOO-1208,Furniture,Bookcases,Bookcases Model 8,125.01,5,0.0,27.17
US-2024-100209,2023-08-02,2023-08-05,Second Class,CU-10209,Customer 209,Corporate,United States,Seattle,Florida,12204,Central,PR-BIN-1209,Office Supplies,Binders,Binders Model 9,103.04,7,0.2,2.12
US-2023-100210,2024-05-06,2024-05-13,Second Class,CU-10210,Customer 210,Consumer,United States,Atlanta,Michigan,42793,West,PR-BIN-1210,Office Supplies,Binders,Binders Model 10,169.38,6,0.0,-24.09
US-2024-100211,2024-05-05,2024-05-06,Standard Class,CU-10211,Customer 211,Home Office,United States,Los Angeles,Washington,42983,West,PR-ACC-1211,Technology,Accessories,Accessories Model 11,198.26,4,0.0,34.08
US-2023-100212,2024-02-26,2024-02-29,Standard Class,CU-10212,Customer 212,Corporate,United States,New York City,Georgia,37076,Central,PR-LAB-1212,Office Supplies,Labels,Labels Model 12,231.71,9,0.1,-47.73
US-2024-100213,2024-03-03,2024-03-08,Second Class,CU-10213,Customer 213,Corporate,United States,Los Angeles,California,82010,East,PR-APP-1213,Office Supplies,Appliances,Appliances Model 13,193.63,3,0.0,2.3
US-2023-100214,2023-06-03,2023-06-09,Standard Class,CU-10214,Customer 214,Home Office,United States,Seattle,Texas,35372,Central,PR-ART-1214,Office Supplies,Art,Art Model 14,172.94,9,0.3,-30.56
US-2024-100215,2024-04-22,2024-04-26,Same Day,CU-10215,Customer 215,Corporate,United States,Los Angeles,Ohio,41312,West,PR-MAC-1215,Technology,Machines,Machines Model 15,213.28,7,0.0,63.55
US-2023-100216,2023-11-18,2023-11-25,Second Class,CU-10216,Customer 216,Consumer,United States,Miami,Pennsylvania,91050,East,PR-FUR-1216,Furniture,Furnishings,Furnishings Model 16,259.94,5,0.0,-19.45
US-2024-100217,2023-05-09,2023-05-10,Second Class,CU-10217,Customer 217,Consumer,United States,Columbus,California,38482,South,PR-TAB-1217,Furniture,Tables,Tables Model 17,141.29,8,0.5,52.05
US-2023-100218,2023-03-23,2023-03-27,First Class,CU-10218,Customer 218,Home Office,United States,Los Angeles,New York,73232,East,PR-PAP-1218,Office Supplies,Paper,Paper Model 18,23.17,4,0.0,2.36
US-2024-100219,2023-10-05,2023-10-07,Standard Class,CU-10219,Customer 219,Corporate,United States,Miami,Michigan,94700,South,PR-BOO-1219,Furniture,Bookcases,Bookcases Model 19,333.51,9,0.0,123.21
US-2023-100220,2024-02-09,2024-02-15,Standard Class,CU-10220,Customer 220,Corporate,United States,Seattle,Ohio,84601,South,PR-ART-1220,Office Supplies,Art,Art Model 20,82.84,7,0.3,26.91
US-2024-100221,2024-04-19,2024-04-23,Standard Class,CU-10221,Customer 221,Consumer,United States,Atlanta,Texas,56976,South,PR-MAC-1221,Technology,Machines,Machines Model 21,323.43,7,0.0,46.97
US-2023-100222,2023-09-05,2023-09-09,Standard Class,CU-10222,Customer 222,Corporate,United States,Columbus,Illinois,47726,South,PR-ART-1222,Office Supplies,Art,Art Model 22,95.78,2,0.2,7.41
US-2024-100223,2024-09-06,2024-09-12,Standard Class,CU-10223,Customer 223,Consumer,United States,Chicago,Washington,48402,West,PR-CHA-1223,Furniture,Chairs,Chairs Model 23,377.52,5,0.15,-60.26
US-2023-100224,2024-06-20,2024-06-23,Standard Class,CU-10224,Customer 224,Consumer,United States,Houston,Michigan,96511,Central,PR-MAC-1224,Technology,Machines,Machines Model 24,295.0,7,0.15,96.53
US-2024-100225,2023-07-21,2023-07-24,Same Day,CU-10225,Customer 225,Corporate,United States,New York City,Michigan,84704,South,PR-MAC-1225,Technology,Machines,Machines Model 25,405.91,5,0.0,-13.6
US-2023-100226,2024-07-16,2024-07-20,Standard Class,CU-10226,Customer 226,Corporate,United States,Los Angeles,Michigan,30583,East,PR-MAC-1226,Technology,Machines,Machines Model 26,342.7,6,0.2,67.15
US-2024-100227,2024-04-21,2024-04-22,First Class,CU-10227,Customer 227,Consumer,United States,Philadelphia,Pennsylvania,76899,Central,PR-TAB-1227,Furniture,Tables,Tables Model 27,68.17,9,0.0,18.06
US-2023-100228,2023-05-08,2023-05-12,Second Class,CU-10228,Customer 228,Corporate,United States,New York City,California,80482,West,PR-ACC-1228,Technology,Accessories,Accessories Model 28,262.58,3,0.1,14.36
